sentence	label	gender
伐是[PII]伐是叫阿拉搿辰光伊又伐是叫啥，哦，是千岛湖对伐	0	female
千岛湖伊伐是叫啥伊，伊做阿拉领导，搿辰光去	0	female
到到搿千岛湖去	0	female
辣海搿千岛湖对伐伊拉讲阿拉搿趟去呃地方伐对	0	female
因为伊对伐啦实际哴伐是正宗呃事	0	female
搿只旅游社伊另外加出来旅游社	0	female
所以对伐侬讲搿导游对伐啦	0	female
伊伐是叫阿拉买物事嘛，阿拉伐是伐肯买，伊伐是伐开心嘛	0	female
实际上去了伐对啊	0	female
对呃，吾想起来了	0	female
搿一个导游老伐好呃，就讲	0	male
阿拉伐是参加搿只旅游社吗	0	male
伊拿阿拉去卖拨人家	0	female
葛末说明后头行程有的变化嘞，乃末阿拉也吃苦头嘞，伐可以搿能噶样子	0	male
所以下趟对伐，旅游哦	0	male
一定要寻正规旅游团	0	male
实际哴搿只旅游社是正宗呃	0	female
伊就是伊拉搿搭旅游社对伐，伊另外又开开来	0	male
另外一只分点	0	female
风景搿帮就伐好了	0	female
伊呃照道理，人家对伐，侬报名以后对伐，搿位置啥拧先报名	0	male
啥拧排辣前头啊	0	female
伊伐是呃，阿拉假使伊搿能排辣海哦	0	female
先报呃摆辣海，伊后头插进来认得呃拧对伐啦	0	female
伊搿位置侬看到伐	0	female
伊讲呃，呃，那搿搭稍微往后头移移好伐，嗯有两个拧要要要拨伊拉喏，插进来拨伊拉蹲了一道	0	male
搿阿拉伐是伐伐肯嘛，搿辰光伐是伐开心呃嘛	0	female
[PII]嘛聪明呃，伊去高伊交涉呃	0	female
搿就讲阿拉硬劲伐肯，伐肯了以后伐是阿拉原旧坐了前头点了嘛	0	female
搿点侬伐讲[PII]啊，有常子搞五搞六	0	male
但是对伐，真呃出去对伐	0	male
也可以呃，伊就讲	0	female
维护大家呃伊蛮会的就是讲去啥呃情况伐对，伊会的去交涉呃，搿点是拧是蛮好呃	0	male
对呃，伊就做事体蛮认真呃，只要讲过，讲好是伊带队拨伊做领导呃嘞	0	female
认真负责呃就是，搿点倒是呃，好呃地方也有呃	0	male
就有常子搞五搞六就讲闲话咯撒伊好像	0	female
有点伐是老诚实哦，有点呃	0	male
拧拧倒总体来讲	0	female
出去孛相对伐，有伊搿能噶呃拧也蛮开心蛮好呃侬讲对伐	0	female
阿拉还总归上趟子对伐，吾对伐	0	female
就觉得对伐，到千岛湖最开心呃是啥物事啊	0	female
那没进去诶，就是埃只	0	female
会的叫呃	0	female
就搿到搿里相去蛮开心呃	0	female
吓了伐得了	0	male
伐是啊，一开始去呃小司体伊拉老公伐是啊，带了阿拉一道去，吾当子一肯定男拧家胆子肯定要大来兮呃对伐	0	female
跑进去伊一家头先叫起来了，吓得来阿拉嘛全部侪逃出来弄呃真呃外头伐管进去	0	male
实际哴向侬进去对伐看看蛮好呃，吾本身也想进去呃	0	female
吾想搿小四川辣老公是只男拧，诶，搿只男拧吓得来搿能噶，阿拉还敢进去啊	0	female
侪老戆啊，阿拉搿辰光老戆诶	0	female
照道理对伐，进去对伐	0	female
哎呀，手机高头呃手电筒	0	male
侬照拨以后对伐侪是	0	male
搿铁呃拧做呃假拧	0	female
一点都伐吓	0	female
侬侬伐照蛮叫对伐老老暗呃地方伊一多伐一记头叫起来一记头声音出来对伐	0	male
屏老侬侬侬就吓了，侬照牢伊，侬就一点都伐吓	0	female
实际上阿拉搿饿年龄又伐是啥呃年纪老轻呃，还讲搿啥地方来个鬼啦，搿侪是搿	0	female
做呃假手或者喏会的前头后头伸缩呃，搿只机关也晓得呃，搿有啥好吓头啦，侬讲对伐	0	female
就是讲那伐晓得呢就是讲	0	female
那没进去过呢，听到搿能噶一叫呢，那吓了逃出来，所以那	0	female
伐敢进去了	0	female
伊一进去呃辰光，伊先伊先要去学学侬了，里相呃鬼辣辣讲闲话哦	0	male
侬晓得伐，讲闲话伊一讲	0	female
嗯，当吾来啦，啥物事呃，一讲讲了老吓人呃	0	female
搿辰光是蛮吓佬佬，搿辰光阿拉两拧虽然对伐啦手电筒照照辣海，但是也勾辣海	0	male
也是有点吓佬佬呃	0	female
只要是拨小四川呃老公一个男拧	0	female
看上去是个男拧，但是没想到伊胆子会的介小呃	0	male
到后搜来小朱辣老公伐是进去	0	female
伊兜伐兜伐海兜辣两三圈嘞，伊讲吾好兜五圈	0	male
哎哟阿拉觉得伊也蛮好孛相呃，小朱呃老公大概有点像老年痴呆症噶呃[+]	0	female
搿侬进去，侬敢兜五圈组撒，侬进去两圈讲伐吓呃，那啥拧喏吾拉辣牢哦，吾拉牢那一道去对伐啦	0	male
伊伐啦，伊一家头去，一家头去兜五圈伐是脑子有问题呃	0	male
伊讲那伐讲，吾还好兜	0	female
伐过，伊只烦，伊后头吵了要去兜呃，没辰光兜嘞，对呃，伊好孛相蛮好孛相呃，上趟子阿拉到	0	female
去K歌	0	female
K歌一唱唱嘛正好唱到苏北歌	0	female
蛮好孛相呃伊	0	female
是呃蛮好孛相诶，总归伊拉两个拧总呃来讲还蛮好	0	male
喏两家头，一对夫妻蛮老实呃，侬讲对伐，蛮好孛相呃就是	0	male
诶，阿拉后头来后头来伐是假使	0	male
阿拉一帮子拧全部伐是全部侪蹬了搿山山山腰高头伐是爬了乘风凉了吗	0	female
诶一个[PII]高搿啥拧啊小苏飞夫妻两家头	0	female
又又就爬又爬山了，爬了伐晓得啊里座山高头	0	male
人家辰光到了伊拉还辣辣爬，打电话嘛又打伐到，搿辰光	0	male
搿三个拧侪是搞五搞六呃	0	male
诶没没一个脑子清爽呃	0	female
害的嘛害的嘛叫啥一个[PII]嘛高高埃帮子嘛穷吵，吵的来嘛拿拿侬嘛一道加进去	0	male
没吾觉得就是讲[PII]辣帮人家吵，吾实际倒是好伐帮人家吵呃对伐，后头吾觉得[PII]辣帮人家吵	0	male
吾伐帮伊两记啊，侬讲对伐，后头吾就就讲乃末后头高吾吵了伐是	0	male
其实上伊拉三个拧对伐倒倒一点都伐响嘞，是帮那吵，那倒反而伐响嘞	0	male
侪是搞搞五搞六，脑子伐清爽呃拧，侬讲对伐，侬[PII]为了侬，侬照道理侬因该要站出来	0	male
伊倒反而伐响了，[PII]嘛帮人家穷吵，[PII]侬伐看伊哦，小节节呃拧哦，伊吵起来伊嘴巴也老来塞呃，搿老吾觉得[PII]蛮	0	male
蛮好，伊因为老讲义气大家一道处室呃侬讲对伐，欺负阿拉任何一个拧侪伐伐买账呃，侬讲对伐，阿拉是一一道呃	0	male
侬伐想欺负阿拉里相任何一个拧，侬讲对伐，伐过阿拉阿拉搿搭块诶两个男人对伐侪侪伐得力呃	0	female
侪伐搭力呃	0	female
对伐伊拉埃得块一帮子拧多呀	0	male
侬看两个男呃，侬看吵起来多结棍啊	0	female
阿拉就蹬了旁边少许有好嘞，搭一句后，伊拉就冲上来呃	0	female
侬讲是伐	0	male
后头搿导游像吵下去啊伐是导游后头出来也伐是打招呼嘞	0	female
对，吵上吵下去啊	0	male
伐是商业经搿能噶对伐	0	female
还有搿帮乘子	0	female
搿呃船	0	male
辣辣高头唱歌	0	female
出去旅游对伐，乘辣游船高头呃，游览搿呃旁边点呃	0	female
搿把山山水水哦看哦	0	female
有种地方伐好看	0	female
有种地方伐好看	0	female
没啥看头呃，就乘乘船钞票嘛来来的呃贵	0	female
诶，搿五十块诶	0	female
搿五十块是没啥乘头呃，吾没没啥头，就像人家乘船，实际哴乘搿呃船还伐如乘人家小山排嘞	0	male
搿邮轮是倒是一眼也伐搿算呃没，还伐如乘竹排就讲，竹排有的竹排的米道，伊搿船有啥乘头啦	0	female
还没黄浦江里搿种船好看嘞，好看嘞	0	female
因为伊啊可能想当地呃旅游对伐要赚点钞票，赚钞票	0	female
侬硬硬劲要	0	male
硬劲要叫阿拉去，去乘搿只船，侬讲是伐	0	female
现在对伐旅游	0	male
五花八门呃	0	female
啥来得呃多	0	female
对伐，有呃嘛包拨人家	0	female
真真呃要真的出去旅游对伐，小呃旅游社伐大好去真呃伐大好去，要正宗呃旅游社跟的去	0	female
伊拉跟跟的去伊拉吃了也好	0	male
住辣也好	0	female
对伐伊搿没啥呃	0	female
另外再加钞票	0	female
啊末也	0	female
领过呃，对伐啦	0	female
也没拿的去开会	0	female
伊拉个饿吃了好，困了好	0	female
旅游景点也好，捡呃旅游景点也好	0	female
伊拉搿对伐，好呃旅游社哦，伊拉搿乘呃搿车子对伐也两样呃	0	male
一个车子是豪华型呃车子，伊搿拧伐像人家五十几个拧只大巴士伐是拧老多啊	0	female
定了老里相大概只有	0	male
最多大概三三十个拧	0	female
有呃着甚至于	0	female
十几个拧也有呃	0	female
伊拉搿搿	0	female
旅搿车子好	0	female
所以伊价景价钿就巨	0	female
葛末就有常时想想难办一趟呀，也要享受一趟呀，侬讲对伐	0	female
现在看来对伐，现在五花八门呃旅游对伐宰人家呃老多呃，现在看来是出去是要寻好呃正规旅行社	0	female
搿是蛮重要呃事	0	male
侬还有啥地方去过啊	0	female
去过呃地方嘛就	0	female
去过呃地方嘛也蛮多呃，没去过呃地方也蛮多呃	0	female
现在要想总归要等搿饿结束咯	0	male
等疫情就讲真呃结束，外头全面开放，对伐	0	female
伊拉讲美国是	0	male
也没啥去头呃	0	male
美国，美国现在更加，现在是更加伐好去了，但是伊拉讲好去辰光美国也没啥去头呃	0	female
伊拉讲还就是讲还欧洲国家比较，美国没啥去头，还是伊拉去过台湾像	0	female
搿叫小波老啥伐是到台湾	0	female
台湾去过，伊讲台湾呃景色还没中国景色好嘞	0	female
也没撒去头呃，台湾对伐，嗯，没撒去头，日本呢	0	female
日本倒是可以呃	0	female
日本侬伐要讲小巧巧呃	0	female
比台湾咯撒好	0	male
台湾伊，台湾搿辰光好像刚刚伊拉出去呃辰光	0	female
还讲蛮好蛮好，到后头来，台湾埃饿辰光对伐啦，就讲搿出事体也蛮多呃，一歇歇嘛啥呃，呃	0	female
台湾埃面的伊拉讲法轮功老多呃，侬跑到埃面的，发轮功对的搭侬呃，侬辣辣广场里孛相侬辣看风景看啥	0	female
法论功来搭侬一个伐当心拨人家弄呃搞七捻三呃事体来嘞	0	female
伐去，再讲景	0	female
景点嘛又没啥景点呃	0	female
搿还伐如日本嘞，日本伊拉讲倒蛮灵呃	0	female
因为伊搿物事侪小巧巧呃对伐	0	female
就讲使侬看了蛮适宜呃	0	male
而且伊搿饿服服务态度哦，伊侪喏鞠躬啊撒啊，侪踞进踞出呃，侬讲对伐，踞辣海服务呃老撒	0	male
倒倒是可以去孛相相，也是一种享受呀	0	female
日本伊拉对伐，就是对人家老尊重呃对伐，还有伊拉一个地方对伐，老清爽呃	0	male
地哴向伊拉讲清爽了伐得了，是呃，日本去孛相相倒是可以呃	0	male
日本下趟的阿拉去一趟哦，是呃呀	0	female
还有啥呃地方啊	0	female
嗯，就就叫啥	0	female
阿拉上伊拉搿趟要组织呃到到啥呃地方啊	0	female
哎呦想伐起来了，马上又又要去嘞	0	female
爱了几川	0	female
就是小小李伊拉	0	female
要采集叫啥呃	0	female
嗯，伐是普陀山，叫叫撒呃地方	0	female
安吉去过了伐	0	female
安吉去了几趟嘞	0	female
伐是，伐是农家乐哦	0	female
就是景点搿地方	0	female
景点也去过，因为到农家乐对伐，伊是搿能噶现在农家乐要三天五天咯啥呃	0	female
伊挨下来到了农家乐伊对伐伊就来问那	0	male
啥呃景点那去伐，去喏，明朝包部车子去，那多少拧去对伐，最好有十个拧去	0	female
八个十个葛末一部车子包拨那，葛末拿搿饿车子价钿算一算	0	female
是伐，当拉拉到景点去	0	female
好有两趟嘞	0	male
葛末，伊也到景点去呃	0	male
就另外再收钞票呃	0	male
伐是呢，伊农家乐对伐一天几钿，七十块或者六十块一天	0	female
再那放过去车子，八十块对伐，来来去八十块八十块一百六十块	0	female
乃末挨下来侬住一天七十块，伊搿能噶住下去	0	female
算下去呃，乃末侬到景点再另外算钞票呃	0	female
伊会的来问那呃，那去伐	0	female
搿饿是后头呃事体了	0	male
搿饿是后头是形成搿把农家乐，一开始辰光没农家乐呃	0	male
一开始到安吉去呢，就是就是看景点	0	female
像搿把杭州啊，杭州出小核桃呃地方	0	female
搿把地方对伐，伊老早没没搿饿农家乐呃，一开始辰光侪是景点	0	female
搿把啥呃	0	female
竹海呃啥物事对伐，搿把地方倒是蛮好呃，乃末后头来对伐侪形成了啥农家乐咯啥物事侪来嘞	0	male
安吉呢还是可以呃，因为伊为啥道理，侪是竹竹林嘛	0	female
空气好，对伐	0	male
搿可以，吃嘛吃了可以呃，蛮好呃是	0	male
崇明嘛已经去了也伐要去	0	female
嗯，崇明实际上好嘛也蛮好呃	0	female
就是去了忒多了	0	female
安吉也去过几趟	0	female
安吉，临安	0	male
临安诶临安	0	male
临安就是出小核桃呃地方呀	0	male
讲到小核桃哦	0	male
送老师对伐，老要忘记特呃	0	female
伊讲叫啥呃地方，伊讲出小核桃呃叫啥呃地方，吾讲临安，等歇对伐，过一歇又讲了	0	male
出小核桃呃地方啥呃地方，又又忘记特了，侪岁数多了，伐来塞	0	female
云南，搿咯阿拉现在云南	0	male
搿是啥呃昆明	0	female
好像还有三个地方去过嘞	0	female
还有还有一个啥呃啥呃古镇啊	0	female
吾高儿子去呃地方已经忘记特嘞	0	female
还有北京	0	female
北京去过呃	0	female
北京，北京长城吾爬上去呃	0	female
吾也爬上去呃，就是没的没爬到一步入地	0	female
